Quote_ID,Original_Quote_Date,Field_info1 (to number),Field_info2,Field_info3,Field_info4,Coverage_info1,Coverage_info2,Coverage_info3 (to number),Sales_info1,Sales_info2,Sales_info3,Sales_info4 (to number),Sales_info5,Personal_info2,Personal_info3 (to number),Personal_info4,Property_info1,Property_info2,Property_info3 (to number),Property_info4,Property_info5,Geographic_info1,Geographic_info2,Geographic_info3,Geographic_info4,Geographic_info5 (to number)
9495,29/04/2013,1,0.9403,965,0,14,2,1,1,5,15,1,0.132348562,-1,1,0,0,0,3,1,24,2,8,-1,0,1
14393,21/09/2013,1,0.9403,965,0,10,22,1,1,5,4,6,0.218059444,-1,1,0,0,0,3,0,17,2,4,-1,0,1
14489,6/12/2013,0,0.9838,564,0,2,2,0,0,3,16,2,0.297248198,1,16,0,0,0,8,1,3,4,17,-1,0,0
23099,31/10/2014,1,0.9153,935,0,9,22,1,0,5,11,2,0.761555185,7,1,0,0,0,3,0,24,2,11,-1,0,1
5427,29/10/2013,1,0.9403,965,0,7,22,0,1,4,7,0,0.326180833,4,1,0,0,0,3,0,23,2,4,-1,0,1
15461,7/05/2014,0,1.0006,548,0,8,25,0,1,3,20,4,0.204106856,6,18,0,0,0,0,1,17,4,17,-1,0,0
4121,15/01/2014,2,0.8922,1113,0,5,22,5,0,5,20,3,0.07909941,5,1,0,0,0,1,0,2,24,4,-1,0,2
19889,5/08/2014,3,0.9364,1487,0,6,22,5,1,5,11,0,0.717746739,6,1,0,0,0,0,0,5,9,25,-1,0,3
23075,24/05/2014,0,1.0006,548,0,7,22,0,1,3,20,6,0.12149324,4,4,0,0,0,0,1,12,4,19,-1,0,0
22059,17/01/2013,2,0.9559,1165,0,9,22,4,1,5,23,4,0.658526416,12,1,0,0,0,4,0,4,24,14,-1,0,2
16283,7/03/2013,1,0.9403,965,0,4,2,1,1,5,23,2,0.84987194,23,1,0,0,0,10,1,15,2,12,-1,0,1
3538,20/05/2013,0,0.9313,564,0,9,22,8,1,3,15,3,0.202617785,3,5,0,0,0,0,1,19,4,17,-1,0,0
21796,9/01/2015,2,0.887,1113,0,10,22,5,0,5,11,2,0.530362142,1,12,0,0,0,4,1,5,14,7,-1,0,2
14511,6/12/2014,1,0.9153,935,0,15,22,1,1,5,11,6,0.172940616,8,1,0,1,0,6,1,20,2,10,-1,0,1
338,6/08/2013,1,0.9403,965,0,15,22,1,1,5,4,0,0.379206623,14,1,0,0,0,3,0,13,2,14,-1,0,1
2878,30/03/2015,0,1.0101,548,0,4,22,0,1,5,11,1,0.736121866,-1,9,0,1,0,0,1,11,4,17,-1,0,0
13552,25/07/2014,2,0.8928,1113,0,9,22,4,1,5,11,2,0.304991363,-1,1,0,1,0,4,0,13,24,12,-1,0,2
10681,29/01/2013,1,0.9219,965,0,7,22,8,1,5,23,0,0.575749002,13,1,0,0,0,3,0,16,2,12,-1,0,1
21547,3/12/2013,1,0.9403,965,0,11,25,1,0,5,7,0,0.198820656,6,1,0,0,0,3,1,14,2,14,-1,0,1
8341,5/05/2014,0,1.0006,548,0,6,25,0,1,3,20,0,0.989531836,6,16,0,0,0,5,0,15,4,22,-1,0,0
1652,12/10/2013,3,0.9482,1480,0,4,22,2,1,5,4,6,0.320120317,8,1,0,0,0,2,0,3,9,25,-1,0,3
17956,26/04/2014,3,0.9392,1487,0,22,22,3,1,5,11,6,0.466778843,6,10,0,0,0,3,1,25,9,25,-1,0,3
15308,7/10/2013,0,0.9919,564,0,25,25,0,1,4,4,3,0.586634106,6,10,0,0,0,5,1,24,4,22,-1,0,0
2825,10/02/2014,2,0.8922,1113,0,1,22,5,0,4,22,1,0.122073977,5,0,0,0,0,1,1,1,14,6,-1,0,2
23298,21/04/2015,1,0.9153,935,0,8,22,8,1,3,20,0,0.600065519,7,1,0,0,0,3,0,23,2,4,-1,0,1
7461,23/08/2013,1,0.9403,965,0,20,22,1,1,5,4,2,0.491542081,7,1,0,0,0,6,0,25,2,13,-1,0,1
10572,6/08/2013,2,0.9691,1165,0,9,22,4,1,3,21,0,0.896226696,4,4,0,0,0,0,1,16,25,16,-1,0,2
9522,18/03/2015,0,1.0101,548,0,7,22,0,1,5,11,3,0.790845196,8,29,0,0,0,0,1,12,4,16,-1,0,0
752,27/07/2014,2,0.8928,1113,0,13,2,4,1,5,11,5,0.292721425,-1,1,0,0,0,3,0,15,13,6,-1,0,2
11428,1/04/2013,3,0.9525,1480,0,15,22,4,1,3,16,1,0.883450474,9,10,0,0,0,5,1,19,9,25,-1,0,3
5622,13/02/2014,3,0.9472,1487,0,5,22,2,1,5,11,4,0.798424564,1,1,0,0,0,0,0,6,9,24,-1,0,3
16970,6/11/2014,2,0.887,1113,0,6,2,4,1,5,11,4,0.40882423,6,16,0,0,0,2,1,4,22,4,-1,0,2
377,28/10/2014,1,0.9153,935,0,10,22,1,1,5,11,0,0.827357198,6,1,0,0,0,3,1,19,2,13,-1,0,1
1612,6/05/2013,2,0.9691,1165,0,15,22,4,1,3,1,0,0.458827208,-1,5,0,1,0,0,1,23,15,9,-1,0,2
16810,2/02/2013,1,0.9403,965,0,7,22,8,1,2,14,6,0.42176425,11,1,0,0,0,3,1,8,2,4,-1,0,1
19313,6/06/2014,0,1.0006,548,0,13,22,0,1,5,11,2,0.560813628,16,20,0,1,0,8,1,20,4,19,-1,0,0
22262,6/05/2013,1,0.9403,965,0,13,22,0,1,2,15,1,0.740618858,7,1,0,0,0,3,1,18,2,4,-1,0,1
19858,2/10/2013,0,0.9919,564,0,12,22,0,0,5,4,3,0.257564477,25,16,0,1,0,0,1,17,4,19,-1,0,0
19977,29/09/2014,2,0.8928,1113,0,6,22,4,1,5,11,1,0.981327059,-1,16,0,0,0,5,1,9,24,15,-1,0,2
3193,5/08/2013,1,0.9403,965,0,8,2,1,0,5,24,1,0.504169397,1,1,0,0,0,3,1,13,2,4,-1,0,1
4909,6/05/2015,5,0.8746,1487,1,12,22,3,1,4,11,3,0.570626601,24,14,0,0,0,0,1,17,9,23,-1,0,3
19843,10/04/2014,0,1.0006,548,0,13,22,0,1,3,20,4,0.216823515,6,0,0,0,0,0,1,20,4,16,-1,1,0
5163,3/01/2014,2,0.8922,1113,0,3,22,5,1,5,7,1,0.388974924,16,22,0,0,0,8,1,2,14,8,-1,0,2
21653,21/08/2014,3,0.9364,1487,0,14,25,5,1,5,11,2,0.43596998,7,17,0,0,0,8,1,20,9,25,-1,0,3
9866,11/09/2014,1,0.9153,935,0,8,22,0,0,3,20,4,0.89799869,-1,1,0,1,0,3,1,12,2,6,-1,0,1
1139,24/02/2013,0,0.9023,564,0,7,22,0,1,5,23,5,0.818661028,13,2,0,0,0,8,1,6,5,21,-1,0,0
4564,4/06/2013,0,0.9919,564,0,11,22,0,1,3,17,1,0.697867651,5,26,0,0,0,0,1,16,4,17,-1,0,0
1434,26/12/2013,1,0.9403,965,0,23,22,1,0,5,7,4,0.094421943,6,1,0,0,0,6,1,25,1,7,-1,0,1
12791,8/08/2013,3,0.9487,1480,0,16,25,3,1,5,4,4,0.327044493,-1,26,0,0,0,8,1,22,9,25,-1,0,3
22797,23/02/2015,1,0.9153,935,0,6,22,1,0,5,11,1,0.176439931,4,1,0,0,0,3,0,7,2,6,-1,0,1
18683,14/02/2013,2,0.9559,1165,0,9,22,4,1,4,23,4,0.48091012,7,0,0,0,0,5,1,11,14,5,-1,0,2
7087,29/10/2013,1,0.9403,965,0,18,22,1,0,5,20,0,0.856126035,5,1,0,0,0,3,1,16,2,14,-1,0,1
23046,15/01/2014,1,0.9403,935,0,2,22,1,1,5,7,3,0.914840074,17,1,0,0,0,0,0,6,2,4,-1,0,1
14121,2/03/2015,5,0.893,1487,1,7,22,5,1,2,20,1,0.811989993,25,22,0,0,0,4,1,8,9,25,-1,0,3
22692,29/08/2013,1,0.9403,965,0,11,22,8,1,3,21,4,0.558967181,-1,1,0,0,0,3,1,16,2,10,-1,0,1
22845,5/07/2013,2,0.9691,1165,0,10,22,4,1,5,1,0,0.024242063,18,1,0,0,0,4,0,6,25,14,-1,0,2
16490,7/07/2014,0,1.0006,548,0,2,22,0,0,4,18,1,0.666284472,1,20,0,0,0,0,1,9,4,22,-1,0,0
1098,10/02/2015,0,0.9893,548,0,4,22,0,1,3,20,0,0.87509679,16,5,0,0,0,0,1,6,4,18,-1,0,0
17415,19/05/2013,0,0.9313,564,0,18,25,8,0,5,1,0,0.518419799,6,14,0,0,0,8,1,19,4,17,-1,0,0
17329,19/02/2015,1,0.9153,935,0,6,22,0,1,3,20,4,0.278664602,-1,1,0,0,0,3,1,13,2,6,-1,0,1
13938,31/05/2014,1,0.9153,935,0,9,22,1,0,5,11,6,0.868202394,19,1,0,0,0,3,0,6,2,4,-1,0,1
11629,18/02/2014,0,0.9685,548,0,12,22,0,1,3,20,1,0.111352671,7,14,0,0,0,0,1,24,4,22,-1,0,0
5925,20/01/2014,3,0.9472,1487,0,7,22,3,0,3,20,1,0.995354101,5,12,0,0,0,0,1,1,10,24,-1,0,3
12603,21/10/2014,2,0.8793,1113,0,23,22,4,0,5,11,0,0.097400083,16,5,0,1,0,4,1,23,24,14,-1,0,2
14587,29/12/2014,1,0.9153,935,0,25,22,0,0,3,20,1,0.954479123,5,1,0,1,0,3,1,23,2,13,-1,0,1
19396,26/07/2013,2,0.9691,1165,0,1,22,5,1,5,4,6,0.005852046,-1,1,0,0,0,4,0,1,14,7,-1,0,2
1151,21/05/2014,0,1.0006,548,0,12,22,0,0,3,20,3,0.349946393,-1,19,0,0,0,0,1,18,4,19,-1,0,0
21924,17/01/2013,1,0.9219,965,0,7,22,8,1,4,23,4,0.407871225,8,1,0,0,0,3,0,4,2,9,-1,0,1
7010,4/03/2014,3,0.9392,1487,0,10,22,5,1,5,11,0,0.956846745,-1,1,0,0,0,0,0,17,11,23,-1,0,3
19670,27/01/2015,4,0.887,1113,1,10,22,3,1,5,22,0,0.644424921,13,9,0,0,0,5,1,6,24,15,-1,0,2
5922,2/02/2015,1,0.9153,935,0,8,22,1,1,5,11,1,0.086276729,-1,1,0,0,0,3,0,19,2,4,-1,0,1
6787,27/02/2014,0,0.9685,548,0,5,22,0,0,5,20,4,0.256700816,6,10,0,0,0,0,1,16,4,19,-1,0,0
15408,23/01/2015,5,0.9108,1487,1,8,22,5,1,5,11,2,0.335561975,8,0,0,0,0,0,1,17,9,23,-1,0,3
11749,2/09/2014,1,0.9153,935,0,11,25,0,1,4,11,0,0.393963309,11,1,0,0,0,3,1,24,2,4,-1,0,1
1849,15/08/2013,1,0.9403,965,0,23,22,1,1,5,21,4,0.655324915,6,1,0,1,0,3,1,25,2,10,-1,0,1
24647,20/05/2014,1,0.9153,935,0,7,22,2,1,3,20,0,0.81593603,-1,1,0,0,0,6,0,22,2,9,-1,0,1
21843,19/08/2014,1,0.9153,935,0,9,22,0,1,3,20,0,0.250744535,7,1,0,0,0,3,0,22,2,11,-1,0,1
1378,27/10/2014,2,0.8793,1113,0,8,25,3,1,4,22,1,0.104607183,5,16,0,0,0,4,1,11,14,8,-1,0,2
4591,14/10/2013,0,0.9919,564,0,6,25,0,0,4,18,1,0.263416523,3,5,0,0,0,0,0,6,4,22,-1,0,0
6240,17/07/2013,3,0.9487,1480,0,2,2,2,0,3,16,3,0.925829412,5,29,0,0,0,0,1,1,11,22,-1,1,3
22391,10/07/2014,2,0.8928,1113,0,4,22,5,0,5,11,4,0.202334862,-1,1,0,0,0,4,0,2,14,5,-1,0,2
13787,11/04/2014,2,0.8922,1113,0,22,22,4,1,5,11,2,0.463904938,10,1,0,1,0,4,0,11,24,12,-1,0,2
8298,1/12/2014,3,0.9108,1487,0,20,25,3,1,4,11,0,0.936476264,6,10,0,0,0,6,1,23,9,25,-1,0,3
4854,11/10/2013,1,0.9403,965,0,7,22,2,1,3,20,2,0.980240038,-1,1,0,0,0,3,1,20,2,13,-1,0,1
3884,21/04/2015,4,0.887,1113,1,6,22,4,1,5,11,4,0.273155042,6,20,0,1,0,4,1,4,13,6,-1,0,2
19711,16/06/2014,2,0.8928,1113,0,9,22,3,1,3,20,0,0.804157484,-1,5,0,0,0,4,1,14,17,4,-1,0,2
4046,16/02/2013,0,0.9023,564,0,12,25,0,1,3,14,6,0.052608851,4,24,0,0,0,0,1,21,4,22,-1,0,0
25308,6/04/2013,2,0.9769,1165,0,5,22,5,1,5,23,6,0.651095956,6,22,0,0,0,1,1,5,14,9,-1,0,2
4707,23/10/2013,1,0.9403,965,0,5,22,1,0,5,7,3,0.687086783,6,1,0,0,0,3,0,22,2,9,-1,0,1
1675,9/09/2013,1,0.9403,965,0,8,22,0,0,3,21,1,0.040204896,4,1,0,0,0,3,1,4,2,10,-1,0,1
13205,31/03/2014,1,0.9153,935,0,22,22,1,0,5,11,1,0.301328251,4,1,0,0,0,6,1,20,2,10,-1,0,1
18863,3/06/2014,2,0.8928,1113,0,6,25,4,1,4,11,0,0.230865448,7,10,0,0,0,4,1,10,12,5,-1,0,2
226,15/05/2013,1,0.9403,965,0,6,22,8,1,3,15,3,0.385847877,4,1,0,0,0,3,1,25,2,11,-1,0,1
14909,9/04/2014,0,1.0006,548,0,8,22,10,1,5,20,3,0.939454405,19,12,0,0,0,0,1,14,4,19,-1,0,0
12008,3/03/2014,1,0.9153,935,0,4,22,1,1,5,11,1,0.070477694,6,1,0,0,0,3,1,2,2,12,25,0,1
4187,20/01/2015,4,0.887,1113,1,6,22,5,1,5,11,0,0.911296087,8,22,0,0,0,4,1,5,14,9,-1,0,2
12800,8/07/2014,0,1.0006,548,0,6,22,0,1,3,20,0,0.464753708,6,18,0,0,0,0,0,17,4,21,-1,0,0
9629,12/06/2013,2,0.9691,1165,0,8,22,4,1,5,1,3,0.004809697,4,13,0,0,0,6,1,13,23,14,-1,0,2
22939,25/10/2013,1,0.9403,965,0,6,22,0,1,2,20,2,0.729525284,24,1,0,0,0,3,1,7,2,4,-1,0,1
8190,9/09/2014,0,1.0006,548,0,11,25,0,0,4,11,0,0.762969802,7,10,0,0,0,0,0,15,4,20,-1,0,0
9313,25/09/2014,2,0.8928,1113,0,9,22,4,1,5,11,4,0.591354458,17,22,0,0,0,4,1,2,24,13,-1,0,2
17694,25/04/2013,2,0.9769,1165,0,9,22,4,1,3,15,4,0.084072905,5,5,0,0,0,4,1,6,24,15,-1,0,2
4282,3/12/2013,3,0.9472,1480,0,4,22,2,1,3,8,0,0.819673596,6,7,0,0,0,8,1,4,10,24,-1,0,3
19410,23/04/2013,0,0.9313,564,0,3,22,4,1,3,16,0,0.641982846,1,5,0,0,0,0,0,6,4,20,-1,0,0
12611,6/02/2015,1,0.9153,935,0,17,22,1,1,5,11,2,0.462505212,-1,1,0,0,0,3,1,17,2,12,-1,0,1
23737,18/05/2013,1,0.9403,965,0,17,22,1,1,5,15,6,0.31234737,23,1,0,0,0,3,0,13,2,9,-1,0,1
12806,5/09/2014,0,1.0006,548,0,3,22,0,0,5,11,2,0.191330633,-1,16,0,0,0,9,0,3,4,18,-1,0,0
2260,8/02/2013,3,0.9368,1480,0,4,22,2,0,4,23,2,0.911802371,1,0,0,1,0,6,1,12,9,25,-1,0,3
21214,28/05/2014,0,1.0006,548,0,17,22,0,1,3,20,3,0.511704092,-1,5,0,0,0,0,1,24,4,21,-1,0,0
17635,30/12/2014,1,0.9153,935,0,12,22,0,1,3,20,0,0.350988743,4,1,0,0,0,6,1,21,2,8,-1,0,1
25346,5/12/2013,3,0.9472,1480,0,1,2,2,1,4,7,5,0.078369766,6,18,0,0,0,8,0,1,11,24,-1,0,3
8291,10/03/2014,2,0.8922,1113,0,9,22,4,0,5,20,1,0.375186134,5,1,0,1,0,4,0,10,9,7,-1,0,2
18747,27/01/2015,5,0.9108,1487,1,4,22,2,1,5,11,0,0.255584013,5,26,0,0,0,0,1,2,11,25,-1,0,3
16182,30/01/2014,0,0.9838,548,0,8,22,0,1,3,20,4,0.40944964,6,14,0,1,0,8,1,20,4,21,-1,0,0
3452,3/04/2014,1,0.9153,935,0,24,22,8,1,3,20,4,0.155146227,5,1,0,0,0,6,1,25,2,9,-1,0,1
4483,20/03/2015,5,0.893,1487,1,14,2,5,1,5,11,2,0.380591459,5,19,0,0,0,5,1,17,9,24,-1,0,3
18497,1/04/2013,3,0.9525,1480,0,12,22,5,0,5,23,1,0.097906367,-1,8,0,0,0,8,1,3,9,25,-1,0,3
19579,30/04/2013,1,0.9403,965,0,4,2,1,0,5,15,3,0.714411222,1,1,0,0,0,6,0,7,1,5,-1,0,1
19063,14/04/2014,0,1.0006,548,0,12,22,0,1,4,11,1,0.235168861,4,5,0,0,0,0,1,23,4,20,-1,0,0
15344,22/04/2015,4,0.887,1113,1,23,22,3,0,5,11,3,0.73792364,6,1,0,0,0,4,0,15,25,11,-1,0,2
16172,21/04/2014,1,0.9153,935,0,14,22,2,0,4,18,1,0.282625529,5,1,0,0,0,6,1,21,2,4,-1,0,1
5072,20/01/2014,1,0.9403,935,0,9,2,1,1,5,20,1,0.748987432,3,1,0,0,0,10,0,23,2,9,-1,0,1
8307,3/11/2014,0,1.0006,548,0,5,22,0,1,5,11,1,0.286065281,4,12,0,1,0,0,1,7,4,17,-1,0,0
2186,22/05/2013,0,0.9313,564,0,22,25,0,1,3,15,3,0.861710048,-1,30,0,1,0,3,1,23,4,21,-1,0,0
3833,29/05/2014,1,0.9153,935,0,11,22,0,1,2,20,4,0.275626899,6,1,0,0,0,3,1,13,2,4,-1,0,1
3973,9/11/2014,2,0.887,1113,0,3,22,2,1,5,11,5,0.30195366,5,20,0,0,0,6,1,9,17,4,-1,0,2
18238,11/07/2014,2,0.8928,1113,0,21,22,4,1,5,11,2,0.595821669,-1,1,0,0,0,4,0,16,14,4,-1,0,2
25866,14/05/2015,1,0.9153,935,0,13,22,2,1,3,20,4,0.331481923,5,1,0,1,0,3,1,19,2,4,-1,0,1
15259,6/05/2013,1,0.9403,965,0,9,2,8,1,3,1,1,0.938784323,-1,1,0,0,0,3,1,10,2,4,-1,0,1
12280,6/11/2014,1,0.9153,935,0,4,22,0,1,3,20,4,0.959303711,5,1,0,0,0,6,0,7,2,11,-1,0,1
3840,21/11/2013,0,0.9919,564,0,4,22,0,1,3,20,4,0.769238787,7,0,0,0,0,12,1,3,4,16,-1,0,0
15219,2/01/2014,1,0.9403,935,0,18,2,1,0,5,7,4,0.274659003,24,1,0,0,0,3,1,21,2,7,-1,0,1
25198,17/07/2014,1,0.9153,935,0,16,25,0,0,2,20,4,0.484900828,7,1,0,0,0,3,0,20,2,4,-1,0,1
25229,8/09/2014,3,0.9194,1487,0,6,22,5,1,5,11,1,0.737983203,-1,1,0,0,0,5,0,2,11,22,-1,0,3
22089,19/05/2014,2,0.8928,1113,0,25,22,4,1,5,11,5,0.158169039,-1,8,0,1,0,2,1,18,24,15,-1,0,2
18455,2/05/2013,0,0.9313,564,0,4,22,0,0,5,1,4,0.599395437,6,11,0,0,0,5,1,5,4,18,-1,0,0
20170,16/10/2013,1,0.9403,965,0,17,22,1,0,5,20,3,0.598263744,-1,1,0,0,0,3,1,23,2,4,-1,0,1
21682,1/07/2013,3,0.9487,1480,0,24,25,3,1,5,1,3,0.678182143,7,17,0,0,0,2,1,24,9,23,-1,0,3
23328,14/02/2015,5,0.9108,1487,1,5,25,2,1,5,11,6,0.735675144,17,13,0,0,0,0,1,7,9,25,-1,0,3
8463,31/05/2013,1,0.9403,965,0,3,22,1,1,5,1,2,0.19316219,9,1,0,0,0,3,0,8,2,4,-1,0,1
15430,13/04/2015,1,0.9153,935,0,19,22,0,1,3,20,1,0.121046519,6,1,0,0,0,3,1,21,2,4,-1,0,1
23585,12/07/2013,1,0.9403,965,0,11,22,1,0,5,17,3,0.438441837,7,1,0,0,0,3,1,22,2,7,-1,0,1
22680,2/10/2013,2,0.9497,1165,0,7,22,4,1,5,4,3,0.702409316,5,1,0,0,0,1,0,6,15,4,-1,0,2
16704,9/06/2013,1,0.9403,965,0,25,22,1,1,5,1,5,0.407469176,3,1,0,0,0,3,0,24,2,4,-1,0,1
11818,7/08/2013,0,0.9919,564,0,10,22,0,1,5,4,3,0.5144142,-1,2,0,0,0,0,1,10,4,18,-1,0,0
20976,4/04/2014,1,0.9153,935,0,4,22,0,1,3,20,2,0.779558044,6,1,0,0,0,6,1,7,2,4,-1,0,1
22029,18/06/2013,0,0.9919,564,0,2,22,0,0,5,1,0,0.776699029,7,9,0,0,0,0,1,4,4,16,-1,0,0
18807,17/01/2014,0,0.9838,548,0,6,22,0,1,3,20,2,0.629087498,10,20,0,1,0,8,1,14,4,17,-1,0,0
16389,3/09/2014,3,0.9194,1487,0,4,22,2,1,5,11,3,0.556152838,14,14,0,0,0,6,1,6,9,23,-1,0,3
403,13/03/2013,0,0.8945,564,0,5,22,0,1,5,23,3,0.593349812,20,0,0,0,0,0,0,10,5,22,-1,0,0
18658,21/05/2013,1,0.9403,965,0,21,25,1,0,5,15,0,0.487596045,-1,1,0,0,0,3,0,25,2,9,-1,0,1
9115,29/12/2014,0,1.0005,548,0,6,25,0,0,5,11,1,0.863958544,5,22,0,0,0,0,1,18,4,18,-1,0,0
5028,8/02/2013,0,0.9023,564,0,14,25,8,1,4,23,2,0.693638692,7,8,0,0,0,0,1,23,4,22,-1,0,0
16066,4/09/2013,1,0.9403,965,0,18,22,2,1,3,21,3,0.048930848,7,1,0,1,0,3,1,23,2,4,-1,0,1
16719,9/02/2015,4,0.887,1113,1,9,22,4,1,5,11,1,0.754094943,23,9,0,0,0,4,1,11,14,4,-1,0,2
560,24/06/2014,3,0.9392,1487,0,6,22,2,1,5,11,0,0.983128834,14,1,0,0,0,0,0,14,11,23,-1,0,3
20094,24/02/2014,0,0.9685,548,0,6,22,8,1,3,20,1,0.40331467,4,11,0,0,0,0,0,10,4,21,-1,0,0
21563,28/10/2014,0,1.0006,548,0,7,22,0,1,5,11,0,0.445916969,-1,16,0,0,0,0,1,6,4,18,-1,1,0
5218,22/10/2014,2,0.8793,1113,0,17,22,4,0,5,22,0,0.325600095,9,1,0,1,0,4,0,15,25,16,-1,0,2
12168,13/11/2013,0,0.9919,564,0,7,22,0,1,3,20,3,0.235987849,6,22,0,1,0,5,1,12,4,19,-1,0,0
19947,9/02/2015,4,0.887,1113,1,3,22,5,1,5,11,3,0.164572041,6,5,0,0,0,1,1,2,14,5,-1,0,2
24242,5/01/2015,0,1.0005,548,0,20,22,0,1,5,11,1,0.871329442,-1,13,0,0,0,6,1,24,4,22,-1,0,0
15298,15/09/2014,0,1.0006,548,0,16,25,0,1,3,20,1,0.828220859,5,10,0,0,0,1,1,24,4,22,-1,0,0
3248,17/10/2013,2,0.9497,1165,0,18,22,4,1,5,4,4,0.463339091,20,1,0,0,0,4,0,17,19,4,-1,0,2
2010,30/04/2015,4,0.887,1113,1,6,22,2,1,5,11,4,0.551075109,6,4,0,0,0,4,1,5,14,9,-1,0,2
23146,25/02/2014,3,0.9472,1487,0,2,22,2,0,5,20,0,0.739234022,7,4,0,0,0,4,1,6,9,25,-1,0,3
13865,16/07/2013,2,0.9691,1165,0,3,22,5,1,3,17,0,0.319986301,4,16,0,0,0,4,1,7,10,4,-1,0,2
434,18/06/2014,0,1.0006,548,0,8,22,0,0,5,20,3,0.576374412,-1,24,0,0,0,0,1,20,4,18,-1,0,0
24193,19/08/2014,0,1.0006,548,0,4,22,0,1,5,11,0,0.544552981,6,16,0,0,0,0,1,18,4,19,-1,0,0
25552,12/01/2015,2,0.887,1113,0,10,22,4,1,5,11,1,0.287092739,16,5,0,0,0,4,1,8,14,5,-1,0,2
2765,22/07/2013,1,0.9403,965,0,6,2,1,0,5,1,1,0.284710227,5,1,0,0,0,1,1,1,2,14,-1,0,1
3047,20/08/2013,1,0.9403,965,0,8,25,1,1,5,4,0,0.253409971,12,1,0,0,0,3,1,18,2,11,-1,0,1
5717,2/10/2013,1,0.9403,965,0,16,25,0,1,4,4,2,0.581288344,6,1,0,0,0,4,1,20,2,12,-1,0,1
25873,13/05/2014,1,0.9153,935,0,10,22,1,0,5,11,0,0.548543689,5,1,0,0,0,6,1,10,2,4,-1,0,1
11579,31/03/2014,1,0.9153,935,0,5,22,0,1,2,20,2,0.927199357,8,1,0,0,0,3,0,22,2,4,-1,0,1
23080,7/08/2013,0,0.9919,564,0,2,22,0,1,3,21,3,0.031568289,8,27,0,0,0,6,0,4,4,18,-1,0,0
12831,5/09/2013,0,0.9919,564,0,9,25,8,1,5,4,4,0.124813866,25,5,0,0,0,0,1,17,4,19,-1,1,0
13830,17/07/2014,2,0.8928,1113,0,8,22,4,0,5,11,4,0.888394187,1,22,0,0,0,1,1,9,12,5,-1,0,2
18626,7/02/2014,0,0.9685,548,0,18,25,4,1,3,20,2,0.263863244,12,3,0,1,0,4,0,18,4,20,-1,0,0
15342,10/06/2013,0,0.9919,564,0,7,25,0,1,4,1,1,0.871999523,7,20,0,0,0,8,1,15,4,21,-1,0,0
24285,2/09/2014,1,0.9153,935,0,17,22,1,1,5,11,1,0.118678897,23,1,0,1,0,3,1,23,2,4,-1,0,1
17028,19/11/2014,1,0.9153,935,0,5,22,1,1,5,11,3,0.617174936,5,1,0,0,0,6,0,16,1,15,-1,0,1
7929,20/01/2014,0,0.9838,548,0,2,25,0,0,4,7,1,0.116251712,5,2,0,0,0,8,1,7,4,18,-1,0,0
7697,1/11/2014,2,0.887,1113,0,19,22,4,1,5,11,6,0.34415391,5,1,0,0,0,1,0,20,14,4,-1,0,2
5637,31/08/2013,0,0.9919,564,0,6,22,0,1,3,21,6,0.890002383,4,5,0,1,0,0,1,7,4,18,-1,0,0
24483,6/12/2013,0,0.9838,564,0,13,25,0,1,3,20,2,0.557373876,12,31,0,0,0,0,1,20,4,21,-1,0,0
3027,21/01/2014,1,0.9403,935,0,12,25,1,1,5,20,3,0.58862946,5,1,0,0,0,3,1,23,1,6,-1,0,1
25022,13/03/2013,0,0.8945,564,0,16,22,0,1,3,14,3,0.892742272,7,8,0,0,0,0,1,22,4,20,-1,0,0
7702,17/10/2014,2,0.8793,1113,0,3,22,5,1,5,11,2,0.527756269,-1,8,0,0,0,4,1,6,13,8,-1,0,2
11768,5/06/2013,0,0.9919,564,0,6,22,0,1,3,17,2,0.941807136,7,4,0,0,0,0,0,14,4,22,-1,0,0
13861,19/02/2014,1,0.9403,935,0,10,22,1,0,5,11,3,0.271219251,4,1,0,0,0,3,0,7,2,6,-1,0,1
6475,20/03/2013,0,0.8945,564,0,7,22,0,1,3,14,3,0.842084103,5,11,0,0,0,0,1,18,4,22,-1,0,0
10136,12/10/2013,2,0.9497,1165,0,5,22,5,0,4,4,6,0.749285246,25,16,0,0,0,4,1,2,14,6,-1,0,2
20604,1/04/2015,1,0.9153,935,0,11,22,0,0,3,20,3,0.983620228,7,1,0,0,0,3,1,23,2,4,-1,0,1
4913,28/03/2013,0,0.8945,564,0,6,22,8,0,3,15,4,0.369929716,7,27,0,0,0,5,0,14,4,21,-1,0,0
4523,13/03/2013,0,0.8945,564,0,9,22,0,1,3,14,3,0.776788373,12,6,0,0,0,0,1,20,4,18,-1,0,0
9806,21/11/2014,1,0.9153,935,0,6,22,2,0,3,20,3,0.576850914,6,1,0,0,0,3,1,24,2,4,-1,0,1
16664,10/01/2015,2,0.887,1113,0,4,22,5,1,5,11,6,0.318527012,10,20,0,0,0,0,1,2,24,14,-1,0,2
21923,4/09/2013,1,0.9403,965,0,4,22,1,0,5,21,3,0.810307344,-1,1,0,0,0,6,1,18,2,7,-1,0,1
13235,25/04/2015,0,1.0101,548,0,4,25,0,1,4,11,6,0.271263923,6,12,0,0,0,0,1,6,4,18,-1,0,0
16944,21/05/2014,0,1.0006,548,0,4,22,0,1,5,20,3,0.157573411,-1,4,0,0,0,8,0,9,4,20,-1,0,0
